state_h1,x,dist_to_anomaly,x1,x2,z_eir,send_rr,send_tr,send_eir
0,627.2928530330541,122.70714696694586,0.3764994860339813,0.11564961276499464,-0.05830699211596241,0,0,0
0,384.9912654833172,365.0087345166828,0.22163147849432385,0.07134966368336348,-0.25304495382908787,0,0,0
0,312.0551434815565,437.9448565184435,0.17877836436473463,0.16108668130362624,-0.21513475210044064,0,0,0
0,284.5391322156151,465.4608677843849,0.30727268109217715,0.057848039011418544,-0.17955521343598502,0,0,0
0,878.6727671464193,128.67276714641935,0.15733730972968918,0.11821259684254516,-0.27516248275045907,0,0,0
0,45.04841221651512,704.9515877834849,0.27661121867313426,0.0649869832084633,-0.20379162607768764,0,0,0
0,847.9343451970631,97.93434519706307,0.0,0.1278995554810669,-0.42378152970547867,0,0,0
0,996.6526325041675,246.6526325041675,0.27645471056428966,0.016327751133768692,-0.2477414430537574,0,0,0
0,653.3044586518382,96.69554134816178,0.2431849155046899,0.051240347441752467,-0.24958990143617177,0,0,0
0,54.90766417780279,695.0923358221972,0.18793090159750503,0.12092337200322317,-0.242129193238033,0,0,0
0,414.00493469528,335.99506530472,0.24056559272244873,0.16135392930582332,-0.15310700054074916,0,0,0
0,864.1350019271874,114.13500192718743,0.3155524799062624,0.15690066447699927,-0.08212805170287718,0,0,0
0,838.0025840847032,88.00258408470324,0.2733945741945108,0.086968686047486,-0.18722473800119066,0,0,0
0,906.8496038060874,156.84960380608743,0.03289099011206198,0.12031308118519764,-0.39771836645969905,0,0,0
0,174.6509123238712,575.3490876761288,0.4636765026820792,0.126476617618883,0.0386143289006351,0,0,0
0,609.8185623480058,140.1814376519942,0.27129102797893334,0.08117167691631914,-0.19454559243481828,0,0,0
0,749.028316547969,0.9716834520310158,0.3071115790582126,0.1555904533548608,-0.09174814256085151,0,0,0
0,666.5341788922863,83.46582110771374,0.12513603378030236,0.10030654499215728,-0.323479205365195,0,0,0
0,13.966924411372595,736.0330755886274,0.08206390987414397,0.16168424276501575,-0.3113114012757807,0,0,0
0,530.1546883317667,219.8453116682333,0.0,0.09707366205813632,-0.4515248337861162,0,0,0
0,384.0714906967162,365.9285093032838,0.23332965182157644,0.04514275094279571,-0.2649330019683463,0,0,0
0,711.3353296496566,38.664670350343386,0.4386880357645558,0.04495461803253779,-0.059743937644599066,0,0,0
0,600.1765598867794,149.8234401132206,0.4909058967677967,0.02776550814656263,-0.022996275538735844,0,0,0
0,745.4765049969311,4.523495003068888,0.0,0.06610578959573182,-0.47939591900228024,0,0,0
0,912.4599473380945,162.45994733809448,0.19122706926111,0.18166867815330415,-0.18416225003935516,0,0,0
0,113.69745131088027,636.3025486891197,0.5972565100610686,0.0938559740747752,0.14283575708992746,1,1,0
0,543.6585777270475,206.3414222729525,0.16873918466230203,0.06026156621883219,-0.31591653537918785,0,0,0
0,186.0776216042871,563.9223783957129,0.3148911484065135,0.1774446379078936,-0.06429980711482114,0,0,0
0,951.565253901351,201.56525390135096,0.36666621897319207,0.19968216583442966,0.0074890385857399044,0,0,1
0,66.36808679663608,683.6319132033639,0.008770974445863056,0.09256354617070706,-0.44681296363893946,0,0,0
0,331.23640787637896,418.76359212362104,0.17854073014827573,0.0882057275543071,-0.28096524469128675,0,0,0
0,304.54901284495526,445.45098715504474,0.37380350229765663,0.12321886457030613,-0.054190649227506715,0,0,0
0,439.859769699921,310.140230300079,0.38698743395980206,0.07717259539375926,-0.08244835982425347,0,0,0
0,114.43293825583412,635.5670617441659,0.1327335522729482,0.06079292044660327,-0.35144394896354775,0,0,0
0,535.6224763039922,214.37752369600776,0.16417269285142583,0.0995986319208749,-0.28507966805822565,0,0,0
0,152.86482368222022,597.1351763177797,0.35134405293894355,0.1879493517383127,-0.01839266013501395,0,0,0
0,569.2716947271663,180.72830527283372,0.0,0.09274177498930507,-0.4554235321480643,0,0,0
0,312.1278436108358,437.8721563891642,0.11205375498067321,0.14012527846199913,-0.3007246240419664,0,0,0
0,99.40974045793216,650.5902595420679,0.3436047174029479,0.1615049036054862,-0.049931998990553395,0,0,0
0,796.8904421880135,46.89044218801348,0.1976206469625423,0.15194026717537915,-0.20452424221805532,0,0,0
0,904.2660545661223,154.2660545661223,0.0,0.026293272531155695,-0.5152271843603987,0,0,0
0,125.65221967645057,624.3477803235494,0.34418461044595416,0.15701400298865917,-0.05339391650269143,0,0,0
0,417.2509684032194,332.7490315967806,0.40608181501536045,0.11578394458134328,-0.028603764499869455,0,0,0
0,237.50288336897606,512.4971166310239,0.37683996981968737,0.1146588311950894,-0.058858211743171074,0,0,0
0,402.1442298716258,347.8557701283742,0.0631561340983956,0.11949270325408552,-0.3681915626113663,0,0,0
0,696.9344532765787,53.065546723421335,0.31417990206188123,0.13263033503803473,-0.1053439260423264,0,0,0
0,188.74602192872214,561.2539780712779,0.28308492263604945,0.12423814335447178,-0.14399187798336482,0,0,0
0,258.438696861053,491.561303138947,0.3863714183346861,0.11936841907930898,-0.045088134132374724,0,0,0
0,533.7680656285855,216.23193437141447,0.3162972730776141,0.02166617129345537,-0.20309430239671494,0,0,0
0,636.044022847859,113.95597715214103,0.08396414007617538,0.2050996175694847,-0.2703373337497273,0,0,0
0,717.3104798761881,32.68952012381192,0.0,0.12538216703089816,-0.4260471793106305,0,0,0
0,567.1468599881946,182.8531400118054,0.008843695371747257,0.10062434852622312,-0.4394855205930908,0,0,0
0,947.9543549952507,197.9543549952507,0.28722523828098834,0.04365311771362745,-0.21237808541518582,0,0,0
0,673.7644645651623,76.23553543483774,0.2901189288621,0.14285471649046688,-0.1202029559349187,0,0,0
0,727.7316515570486,22.26834844295138,0.14232224319097317,0.01526813346033909,-0.3828275663331605,0,0,0
0,786.4382302071165,36.438230207116476,0.36174879017763295,0.013493779949122806,-0.16499793750659542,0,0,0
0,423.8039815880891,326.1960184119109,0.36106292090821696,0.11886252587296081,-0.0708519354445572,0,0,0
0,588.6528471774568,161.3471528225432,0.13214206193240216,0.11102316513149614,-0.3068282190876902,0,0,0
0,233.05660053331246,516.9433994666875,0.16183366307832314,0.13315659928337764,-0.2572165272050759,0,0,0
0,172.14894740367393,577.8510525963261,0.06758535890803208,0.08542635003322435,-0.39442205570050487,0,0,0
0,123.84228079504744,626.1577192049525,0.24210335326048943,0.05916224770920011,-0.24354175343966933,0,0,0
0,754.7729821998305,4.772982199830494,0.7182180128626301,0.07543725780834118,0.24722041525169824,1,1,0
0,583.7491788629325,166.25082113706753,0.33388062426512466,0.11816817943915203,-0.0986591438780774,0,0,0
0,822.1660599998619,72.16605999986189,0.19687627472063587,0.14970653103843953,-0.2072789769832074,0,0,0
0,672.9558980266165,77.04410197338348,0.007833891599105414,0.019271200837054733,-0.5137131572859842,0,0,0
0,603.1669144991824,146.83308550081756,0.14974650691278707,0.04950272341643658,-0.34459217165085887,0,0,0
