state_h1,x,dist_to_anomaly,x1,x2,z_eir,send_rr,send_tr,send_eir
1,719.4870188744609,30.512981125539113,0.3167871508450758,0.20404035377725627,-0.038467660393832426,0,0,0
1,645.3153812503186,104.68461874968136,0.5709092088477623,0.1770841711922813,0.19139383328237658,0,1,1
1,162.8661327553418,587.1338672446582,0.37315225299083865,0.12905086707193797,-0.049593096282856075,0,0,0
1,99.88904555211464,650.1109544478853,0.3074491479356989,0.020054268011412454,-0.21339314049246877,0,0,0
1,568.1675037317543,181.83249626824568,0.15758121826199012,0.2423007332190181,-0.1632392514793325,1,0,0
1,591.3531079550837,158.64689204491629,0.6122767534588569,0.16147826875959026,0.21871606570404922,1,1,1
1,53.788732651328885,696.2112673486711,0.15791875177647152,0.1471752883239316,-0.24851461837042893,0,0,0
1,901.7509933478184,151.7509933478184,0.45567834693326814,0.18143584616336816,0.08007947884186062,0,0,1
1,523.8292108887815,226.17078911121848,0.07676708108665217,0.09512994515222925,-0.3765070979147804,0,0,0
1,504.6014534237003,245.39854657629968,0.47076873477760883,0.07605879476462749,0.000330520427334724,0,0,0
1,789.8262320308276,39.826232030827555,0.6599637444855093,0.218926144650116,0.3181061450321748,1,1,1
1,969.4417974170644,219.44179741706444,0.27806164113056786,0.10438335350406425,-0.16688447035421317,0,0,0
1,516.9279540457142,233.07204595428584,0.29015736985352547,0.13267670126053016,-0.12932472865043626,0,0,0
1,949.3565136012742,199.35651360127417,0.4207106116096637,0.1712675207193932,0.03596025061867869,0,0,1
1,581.7955113913038,168.20448860869624,0.3156287065775802,0.1537051735344433,-0.0849277668798597,0,0,0
1,470.8461605517771,279.1538394482229,0.25198918768191175,0.15536008797344059,-0.14707786278043056,0,0,0
1,37.29683865143541,712.7031613485645,0.23008006243620704,0.10430569750824663,-0.21493593944480988,0,0,0
1,43.95913635771398,706.040863642286,0.19711333657753768,0.019030959840582312,-0.32464992920437713,0,0,0
1,124.13291152663464,625.8670884733654,0.16144797798057373,0.13797663328484572,-0.253264181701504,0,0,0
1,553.2129118683747,196.7870881316253,0.007317519360530433,0.0641059956911166,-0.4738782141559035,0,0,0
1,424.61692857478107,325.38307142521893,0.06298853685904282,0.15071952656348228,-0.340255018872262,0,0,0
1,488.21386497027476,261.78613502972524,0.0,0.09051200296912056,-0.45743032696623037,0,0,0
1,286.35991982352846,463.64008017647154,0.4515207248862767,0.15373515327052545,0.050991233191310714,0,0,1
1,266.06347957330325,483.93652042669675,0.0,0.133743866570092,-0.4185216497253561,0,0,0
1,784.2658351028686,34.26583510286855,0.0763156536729887,0.20771592838908703,-0.2756311404152718,0,0,0
1,704.5397590216702,45.46024097832981,0.48083894126186455,0.19099808044951264,0.11384608402798702,0,0,1
1,387.6956917365525,362.3043082634475,0.1923915875247003,0.17976554622163138,-0.18471055051427032,0,0,0
1,279.04938442295344,470.95061557704656,0.2393993163092764,0.05559363677702775,-0.24945754022983752,0,0,0
1,52.502229974396016,697.497770025604,0.0,0.1586555301869939,-0.3961011524701443,0,0,0
1,748.8134048205917,1.1865951794083003,0.3948517233652006,0.2212512231919156,0.055086694599485675,1,0,1
1,573.7805724186387,176.2194275813613,0.2834564446933427,0.21978863001167182,-0.05762491793459157,1,0,0
1,986.6061529832913,236.60615298329128,0.0,0.093804089007772,-0.4544674495314441,0,0,0
1,162.22633366745399,587.773666332546,0.02430197917466803,0.12108304836438204,-0.405614406935827,0,0,0
1,108.37285866738078,641.6271413326192,0.033099998830948246,0.11707568786968316,-0.4004230117247758,0,0,0
1,829.6324797732176,79.6324797732176,0.5675414134150447,0.20688145834402874,0.21484359628623173,0,1,1
1,944.9226203754796,194.9226203754796,0.378073457786498,0.10781452483143633,-0.06378459950364823,0,0,0
1,726.3379324820229,23.662067517977107,0.6714465665759524,0.1275639091677756,0.24736295518851148,1,1,0
