state_h1,x,dist_to_anomaly,x1,x2,z_eir,send_rr,send_tr,send_eir
0,46.22047796822082,703.7795220317792,0.1586263157291687,0.13333051221787637,-0.2503958002358612,0,0,0
0,486.2580831455849,263.7419168544151,0.295923916219091,0.08196880064419006,-0.15161948342620368,0,0,0
0,32.10341461730537,717.8965853826946,0.017990516200192208,0.029948422816298073,-0.4685681668160214,0,0,0
0,78.50197317589524,671.4980268241047,0.20417828767872598,0.037987951563720736,-0.2763507487769207,0,0,0
0,998.9374170165914,248.93741701659144,0.31111622689960844,0.15904142569157131,-0.07862270396015025,0,0,0
0,792.5171662731648,42.517166273164776,0.24466366405080167,0.16916696904556458,-0.13748110929346208,0,0,0
0,140.9653890548809,609.0346109451191,0.0,0.16315277760703012,-0.3866554169231646,0,0,0
0,205.3936585498186,544.6063414501814,0.29040303925446115,0.15135297054983904,-0.10510223296159676,0,0,0
0,393.0697428105561,356.9302571894439,0.2247987922586325,0.06169748360012718,-0.23794809516970927,0,0,0
0,140.90257585655274,609.0974241434473,0.1371859817658417,0.07167082940110983,-0.31808089631176306,0,0,0
0,995.5731509927255,245.57315099272546,0.34776849388434194,0.16216084730208088,-0.039630870767534576,0,0,0
0,682.5974192258618,67.40258077413819,0.43230622027570087,0.013879655821772655,-0.06630403798640683,0,0,0
0,383.47263362733077,366.52736637266923,0.4485477360852629,0.13135506345870396,0.03804403355085373,0,0,0
0,890.5683470709516,140.56834707095163,0.1444382873273421,0.042254479966717585,-0.3328908528260569,0,0,0
0,272.7817370683472,477.2182629316528,0.3120240413809626,0.13087384610242792,-0.09884057417065362,0,0,0
0,771.2424194106318,21.242419410631783,0.0,0.10963281138111773,-0.4267953915925989,0,0,0
0,195.89835460052262,554.1016453994773,0.0,0.052765538865647804,-0.4694458459792013,0,0,0
0,466.90607087308354,283.09392912691646,0.3199398540784328,0.1408566515190907,-0.08343765741068637,0,0,0
0,34.41647090065536,715.5835290993447,0.1168753555897922,0.03698481045770079,-0.3644060366953694,0,0,0
0,68.9411327115942,681.0588672884058,0.30447162553639173,0.2163813992101129,-0.04226232518446077,0,0,0
0,434.814063435631,315.185936564369,0.4318713688547694,0.13025504918080238,0.020542655611934024,0,0,0
0,365.3483577357207,384.6516422642793,0.08852210491612847,0.19883623486198276,-0.27137071906582166,0,0,0
0,638.2333996959302,111.76660030406981,0.18603793276864258,0.15730580705464658,-0.20500271206880966,0,0,0
0,213.2809483776218,536.7190516223782,0.37797367023347145,0.05180994658437624,-0.09218886995668357,0,0,0
0,858.9046691907402,108.90466919074015,0.22976092177608168,0.13566087733015705,-0.17751342035473772,0,0,0
0,424.5771437583301,325.4228562416699,0.0,0.12946031388317414,-0.41192476471605655,0,0,0
0,898.9497002366827,148.9497002366827,0.11157004548182825,0.0,-0.3974499546466089,0,0,0
0,924.798879971724,174.79887997172398,0.037226626368466825,0.12990702462713927,-0.3743631052896159,0,0,0
0,652.7188749647265,97.28112503527348,0.39895313374892094,0.11534393657631031,-0.02355891394728349,0,0,0
0,590.8732208681813,159.1267791318187,0.07280690268622209,0.06725034219209672,-0.3857753407981426,0,0,0
0,595.2789580948076,154.72104190519235,0.2668518188289595,0.09515545404558548,-0.17080159076528856,0,0,0
0,724.6297212813225,25.37027871867747,0.09032047048547541,0.0,-0.41869952964296175,0,0,0
0,931.7684398884882,181.76843988848816,0.1191553172716258,0.11284112383629716,-0.30523383997958853,0,0,0
0,671.8889477302718,78.11105226972825,0.02065818204848155,0.08416101494470558,-0.42524105687142644,0,0,0
0,62.76041418517442,687.2395858148255,0.0,0.0534206259338788,-0.46895453067802806,0,0,0
0,65.7755939232707,684.2244060767293,0.4147640207263904,0.15011890763060418,0.018333201320906323,0,0,0
0,509.6302292999549,240.36977070004508,0.2764451935261107,0.07702826876494577,-0.17480360502861714,0,0,0
0,975.7727478883241,225.77274788832415,0.24965582541144682,0.11120717306049052,-0.17595879492162247,0,0,0
0,290.0585422317424,459.9414577682576,0.05434078375352028,0.11481633032047679,-0.3685669686345593,0,0,0
0,942.9979539285035,192.99795392850353,0.4534598196969937,0.08903128575178634,0.011213283882396285,0,0,0
0,463.7132582105243,286.2867417894757,0.2546255099359695,0.038131829542949115,-0.22579561803525583,0,0,0
0,152.39735612832573,597.6026438716742,0.4665978002281193,0.0636344103474763,0.005303607860289383,0,0,0
0,801.355570961073,51.355570961073,0.1684138470577009,0.0953316011583041,-0.2691074522020082,0,0,0
0,99.70322414597621,650.2967758540237,0.4449086393353837,0.1417063462066806,0.042168398861957,0,0,0
0,964.8229584880168,214.82295848801675,0.10463950727785291,0.10211041023573189,-0.3277976851737853,0,0,0
0,318.28742215201646,431.71257784798354,0.3080274158470955,0.1477846137847383,-0.09015412394278799,0,0,0
0,369.3054241537327,380.6945758462673,0.12698325234981223,0.08109947526337657,-0.32121214133109255,0,0,0
0,541.0585409317504,208.94145906824963,0.07033367762412662,0.07107337482954433,-0.3853812913821523,0,0,0
0,392.76772559210957,357.23227440789043,0.3438718104391565,0.15649037911485705,-0.04778040535313788,0,0,0
0,626.3835558204885,123.61644417951152,0.3828759261678917,0.0227410448885845,-0.1090882902941071,0,0,0
0,661.3517700982013,88.64822990179869,0.0,0.09153319798360603,-0.44037010164073265,0,0,0
0,582.3796187109623,167.6203812890377,0.15092456030223794,0.06509108760286164,-0.309277124124053,0,0,0
0,44.56844024550088,705.4315597544992,0.26149579060214323,0.05359889806288686,-0.20732503597912882,0,0,0
0,975.1308560591889,225.1308560591889,0.13298683440867215,0.023030589173621233,-0.3587602238395491,0,0,0
0,636.8767595307183,113.12324046928165,0.41297400126663897,0.12184906357928979,-0.004659201177330874,0,0,0
0,488.98044476616263,261.01955523383737,0.317867458043852,0.08406132782114736,-0.12810654621872464,0,0,0
0,494.16916959348254,255.83083040651746,0.38045719081841567,0.11451700216363365,-0.04267505768729629,0,0,0
0,666.0297510405045,83.9702489594955,0.3463484741634786,0.1523137591317067,-0.04843620661617859,0,0,0
0,392.6684840022233,357.3315159977767,0.10105887208046359,0.13929697083946463,-0.3034883999183751,0,0,0
0,512.2511198305835,237.74888016941645,0.3787624914067812,0.05132224226173085,-0.09176582702535785,0,0,0
0,574.641249892925,175.35875010707502,0.4767498498362182,0.1172961014766182,0.05570192581524469,0,0,0
0,482.2758658906262,267.7241341093738,0.4260998425523972,0.10431558673727298,-0.0046834675230852385,0,0,0
0,422.94798922819786,327.05201077180214,0.16518416337220843,0.07193724049965151,-0.2898829063814901,0,0,0
0,815.6646535118005,65.66465351180045,0.1746868711998689,0.004197185824416957,-0.3311852395602556,0,0,0
0,289.23266564941065,460.76733435058935,0.31218111235774376,0.08197460422580402,-0.13535793460134038,0,0,0
0,583.6525743982563,166.34742560174368,0.16944271391032828,0.15502283057580113,-0.22331016328625808,0,0,0
0,283.5311876173279,466.4688123826721,0.03977262429772627,0.13712221610230169,-0.3664057137539847,0,0,0
0,245.42024333319114,504.57975666680886,0.0,0.0679972626729347,-0.4580220531237362,0,0,0
0,701.083044236563,48.916955763437045,0.28578523400978395,0.1593687734980794,-0.10370818599509368,0,0,0
0,281.3161442039366,468.6838557960634,0.4870365184746236,0.11259046495745716,0.062459367064279236,0,0,0
0,589.8445911231477,160.15540887685233,0.16034843106928753,0.10074102806021734,-0.27311579801398667,0,0,0
0,419.406151294631,330.593848705369,0.23481999741397647,0.041307966732059255,-0.24321902766541625,0,0,0
0,896.547651005726,146.54765100572604,0.16328428569471357,0.05076559002794504,-0.30766152191276486,0,0,0
0,13.539045691561945,736.4609543084381,0.4580465631714339,0.04410868072275668,-0.017891926414935755,0,0,0
0,279.53993995091054,470.46006004908946,0.0,0.1938915917409363,-0.36360130632273496,0,0,0
0,25.322055300940562,724.6779446990595,0.15076940946823986,0.11617384785757705,-0.27112020476701454,0,0,0
0,569.9486657548688,180.05133424513122,0.0,0.17697323450348174,-0.3762900742508259,0,0,0
0,299.5085764650812,450.4914235349188,0.24692689304684695,0.09201698251481875,-0.1930803701954762,0,0,0
