strategy,state_h1,trial,mean_on_fraction,mean_rising_edges_per_node,total_rising_edges,mean_on_duration_s
EIR,1,22,0.30890365448504986,0.52,26,178.80769230769232
EIR,1,23,0.3890365448504983,0.76,38,154.07894736842104
EIR,1,24,0.2693687707641196,0.54,27,150.14814814814815
EIR,1,25,0.3249833887043189,0.66,33,148.21212121212122
EIR,1,26,0.2001328903654485,0.42,21,143.42857142857142
EIR,1,27,0.31707641196013286,0.72,36,132.55555555555554
EIR,1,28,0.3329568106312292,0.62,31,161.6451612903226
EIR,1,29,0.2021262458471761,0.58,29,104.89655172413794
EIR,1,30,0.40744186046511627,0.76,38,161.3684210526316
EIR,1,31,0.40471760797342193,0.64,32,190.34375
EIR,1,32,0.2987375415282392,0.74,37,121.51351351351352
EIR,1,33,0.26112956810631227,0.56,28,140.35714285714286
EIR,1,34,0.3484385382059801,0.6,30,174.8
EIR,1,35,0.3226578073089701,0.7,35,138.74285714285713
EIR,1,36,0.38883720930232557,0.76,38,154.0
EIR,1,37,0.2545514950166113,0.44,22,174.13636363636363
EIR,1,38,0.33973421926910297,0.48,24,213.04166666666666
EIR,1,39,0.29295681063122925,0.64,32,137.78125
EIR,1,40,0.3940199335548173,0.66,33,179.6969696969697
EIR,1,41,0.29448504983388707,0.64,32,138.5
EIR,1,42,0.34299003322259136,0.62,31,166.51612903225808
EIR,1,43,0.30485049833887046,0.54,27,169.92592592592592
EIR,1,44,0.36684385382059803,0.86,43,128.3953488372093
EIR,1,45,0.45083056478405314,0.56,28,242.32142857142858
EIR,1,46,0.26372093023255816,0.58,29,136.86206896551724
EIR,1,47,0.4096345514950166,0.74,37,166.6216216216216
EIR,1,48,0.34392026578073087,0.78,39,132.71794871794873
EIR,1,49,0.3748172757475083,0.62,31,181.96774193548387
EIR,1,50,0.3122923588039867,0.6,30,156.66666666666666
EIR,1,51,0.33867109634551495,0.52,26,196.03846153846155
EIR,1,52,0.2213953488372093,0.46,23,144.8695652173913
EIR,1,53,0.4042524916943522,0.78,39,156.0
EIR,1,54,0.3229235880398671,0.54,27,180.0
EIR,1,55,0.31813953488372093,0.56,28,171.0
EIR,1,56,0.2996013289036545,0.44,22,204.95454545454547
EIR,1,57,0.28205980066445185,0.6,30,141.5
EIR,1,58,0.4089700996677741,0.7,35,175.85714285714286
EIR,1,59,0.3738205980066445,0.64,32,175.8125
EIR,1,60,0.35009966777408635,0.62,31,169.96774193548387
EIR,1,61,0.3070431893687708,0.6,30,154.03333333333333
EIR,1,62,0.2951495016611296,0.66,33,134.6060606060606
EIR,1,63,0.313156146179402,0.56,28,168.32142857142858
EIR,1,64,0.3303654485049834,0.58,29,171.44827586206895
EIR,1,65,0.3253820598006644,0.66,33,148.3939393939394
EIR,1,66,0.31116279069767444,0.64,32,146.34375
EIR,1,67,0.2885714285714286,0.5,25,173.72
EIR,1,68,0.353687707641196,0.62,31,171.70967741935485
EIR,1,69,0.4030564784053156,0.72,36,168.5
EIR,1,70,0.28026578073089703,0.58,29,145.44827586206895
EIR,1,71,0.3822591362126246,0.6,30,191.76666666666668
EIR,1,72,0.26438538205980067,0.7,35,113.68571428571428
EIR,1,73,0.3433222591362126,0.72,36,143.52777777777777
EIR,1,74,0.2702325581395349,0.7,35,116.2
EIR,1,75,0.33382059800664454,0.68,34,147.76470588235293
EIR,1,76,0.3222591362126246,0.58,29,167.24137931034483
EIR,1,77,0.2816611295681063,0.58,29,146.17241379310346
EIR,1,78,0.32664451827242524,0.6,30,163.86666666666667
EIR,1,79,0.39209302325581397,0.7,35,168.6
EIR,1,80,0.3401328903654485,0.54,27,189.59259259259258
EIR,1,81,0.3145514950166113,0.56,28,169.07142857142858
EIR,1,82,0.327375415282392,0.68,34,144.91176470588235
EIR,1,83,0.387109634551495,0.62,31,187.93548387096774
EIR,1,84,0.3825249169435216,0.66,33,174.45454545454547
EIR,1,85,0.2687707641196013,0.56,28,144.46428571428572
EIR,1,86,0.4015282392026578,0.68,34,177.73529411764707
EIR,1,87,0.3445182724252492,0.76,38,136.44736842105263
EIR,1,88,0.37249169435215945,0.68,34,164.88235294117646
EIR,1,89,0.30132890365448506,0.7,35,129.57142857142858
EIR,1,90,0.3386046511627907,0.52,26,196.0
EIR,1,91,0.38425249169435216,0.72,36,160.63888888888889
EIR,1,92,0.30411960132890364,0.42,21,217.95238095238096
EIR,1,93,0.3513621262458472,0.64,32,165.25
EIR,1,94,0.3366777408637874,0.62,31,163.4516129032258
EIR,1,95,0.40863787375415284,0.56,28,219.64285714285714
EIR,1,96,0.41242524916943524,0.76,38,163.3421052631579
EIR,1,97,0.35401993355481726,0.68,34,156.7058823529412
EIR,1,98,0.2530897009966777,0.52,26,146.5
EIR,1,99,0.27754152823920264,0.52,26,160.65384615384616
