strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2
TR,0,36,2067295659130634531,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,219.0,132,776.1104078345318,0.03,0.012
TR,0,37,2783174527500844120,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,104,530.9572418277149,0.03,0.012
TR,0,38,6999284181578280971,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,114,591.9918658509008,0.03,0.012
TR,0,39,2721030498397497206,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,137,728.9596922278666,0.03,0.012
TR,0,40,4370146849211159193,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,220.0,126,805.7379618252087,0.03,0.012
TR,0,41,100931594992729856,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,282.0,114,769.4440822812642,0.03,0.012
TR,0,42,9122411650296708094,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,115,577.9141514522917,0.03,0.012
TR,0,43,8807961794672273694,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,119,570.0032413037961,0.03,0.012
TR,0,44,4039465025297310671,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,657.0747045596154,0.03,0.012
TR,0,45,1303065415136621520,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,104,560.7131616867359,0.03,0.012
TR,0,46,5529452567520039289,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,580.5036069116292,0.03,0.012
TR,0,47,3398373731648388441,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,123,738.5810904289633,0.03,0.012
TR,0,48,8200444180592309156,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,113,621.9298835636445,0.03,0.012
TR,0,49,5621496965372644875,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,218.0,115,758.6144107027675,0.03,0.012
TR,0,50,327914488649627036,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,110,672.1189465685862,0.03,0.012
TR,0,51,7432708170281275218,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,116,665.7727493174132,0.03,0.012
TR,0,52,3802370265261614175,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,279.0,126,754.3696830753445,0.03,0.012
TR,0,53,4038171143014284082,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,120,709.9505450441037,0.03,0.012
TR,0,54,3336529761683344824,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,103,644.0276756243342,0.03,0.012
TR,0,55,1760523074528716079,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,118,642.0373776864734,0.03,0.012
TR,0,56,7456372500045997966,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,126,662.3831247986212,0.03,0.012
TR,0,57,380633820391136789,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,129,674.9749428523348,0.03,0.012
TR,0,58,7723030530287328423,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,114,549.5496022630127,0.03,0.012
TR,0,59,497544355896473532,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,103,669.6361021412945,0.03,0.012
TR,0,60,7845018259805258654,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,113,563.8303952200049,0.03,0.012
TR,0,61,5540219232902936081,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,122,662.3436667946654,0.03,0.012
TR,0,62,48725929166278989,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,129,742.0900285130351,0.03,0.012
TR,0,63,8475777184813767823,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,582.2400335477679,0.03,0.012
TR,0,64,595842880634436484,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,113,588.2100033485981,0.03,0.012
TR,0,65,7769771095575010619,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,103,588.7969137640652,0.03,0.012
TR,0,66,2809989228385752663,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,119,605.8083133424072,0.03,0.012
TR,0,67,5366708037640485086,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,138,714.6248622477511,0.03,0.012
TR,0,68,8888696536612380703,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,115,593.3313296023202,0.03,0.012
TR,0,69,703141394792259125,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,118,548.4152557954303,0.03,0.012
TR,0,70,956861592787059750,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,96,490.50581724385756,0.03,0.012
TR,0,71,7171235012563863054,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,93,451.2012175762149,0.03,0.012
TR,0,72,7426903974649218010,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,104,544.5216672416441,0.03,0.012
TR,0,73,2281652111302095547,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,107,710.0473858703513,0.03,0.012
TR,0,74,6620132207452246077,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,102,527.1422576386627,0.03,0.012
TR,0,75,2299772339582960882,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,121,535.4871739894824,0.03,0.012
TR,0,76,8665134526325593785,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,116,752.850724538795,0.03,0.012
TR,0,77,5831347187511415146,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,514.7917686018238,0.03,0.012
TR,0,78,2764179054952749108,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,95,387.56941909366526,0.03,0.012
TR,0,79,1436801579430159727,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,120,653.0955252442077,0.03,0.012
TR,0,80,4256239665401846864,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,107,530.9690589982525,0.03,0.012
TR,0,81,6408681589980055778,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,246.0,139,773.6643299218322,0.03,0.012
TR,0,82,5374022468059246902,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,102,632.1681878205484,0.03,0.012
TR,0,83,726333036876873047,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,526.6391076063362,0.03,0.012
TR,0,84,1514817278626261067,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,114,619.0742495736928,0.03,0.012
TR,0,85,3317087628463341655,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,117,582.9331717741406,0.03,0.012
TR,0,86,7419991104545920415,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,114,719.7340357379427,0.03,0.012
TR,0,87,8450532150538690303,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,128,644.2303765165474,0.03,0.012
TR,0,88,2342843629069381586,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,679.2613574649442,0.03,0.012
TR,0,89,7498646524692472735,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,129,748.4423063149743,0.03,0.012
TR,0,90,251150932040658662,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,121,733.7646273289212,0.03,0.012
TR,0,91,7531563222751120521,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,119,579.8609756888931,0.03,0.012
TR,0,92,425096693690444293,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,117,609.9408531640474,0.03,0.012
TR,0,93,1400033971108312678,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,123,630.7913236781503,0.03,0.012
TR,0,94,6356540359468835968,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,110,540.0606436175821,0.03,0.012
TR,0,95,8529534714100195831,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,132,714.8933081870157,0.03,0.012
TR,0,96,8695859923624215306,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,126,586.1305140162355,0.03,0.012
TR,0,97,144942717518357862,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,119,628.3108614549736,0.03,0.012
TR,0,98,6856198267899099668,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,113,606.0081846080282,0.03,0.012
TR,0,99,90915395630955618,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,103,520.083470368652,0.03,0.012
TR,0,100,6645654657196752744,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,103,594.2773969426868,0.03,0.012
TR,0,101,2203741437911058756,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,117,663.7126472825317,0.03,0.012
TR,0,102,4980497102828505125,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,111,659.2341464392388,0.03,0.012
TR,0,103,1115713432009853186,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,95,517.8108667062721,0.03,0.012
TR,0,104,6425847817725706659,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,269.0,132,834.5785447476987,0.03,0.012
TR,0,105,2031634713743668263,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,122,671.5067986736615,0.03,0.012
TR,0,106,9070903978219037910,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,124,645.85231993307,0.03,0.012
TR,0,107,8712498615403395006,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,109,599.3976100507404,0.03,0.012
TR,0,108,580827552918756433,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,113,644.5555550457563,0.03,0.012
TR,0,109,3042518978970265296,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,96,571.5975434680232,0.03,0.012
TR,0,110,6380141540004301306,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,109,605.3764102186443,0.03,0.012
TR,0,111,3277654332312883237,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,109,533.9481437847228,0.03,0.012
TR,0,112,529870914102502410,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,106,520.5044495798594,0.03,0.012
TR,0,113,4077133472998664756,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,728.4584555115632,0.03,0.012
TR,0,114,590048257411954913,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,116,651.097620042771,0.03,0.012
TR,0,115,5556098502868485185,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,111,643.3611635300543,0.03,0.012
TR,0,116,7624948859715811113,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,600.366729514096,0.03,0.012
TR,0,117,1908497876323257944,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,706.8788320511852,0.03,0.012
TR,0,118,6654942851907356094,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,124,642.5205393509685,0.03,0.012
TR,0,119,2474301920280693881,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,115,600.784379534904,0.03,0.012
TR,0,120,4446367381959723509,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,580.10120490513,0.03,0.012
TR,0,121,3044214150712242804,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,120,613.0205318836026,0.03,0.012
TR,0,122,2564155487439337335,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,119,642.559996995273,0.03,0.012
TR,0,123,5695776974913125466,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,115,578.5119611980506,0.03,0.012
TR,0,124,1843208301224522560,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,134,693.6704587760236,0.03,0.012
TR,0,125,8629461172255614842,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,110,633.3404679083453,0.03,0.012
TR,0,126,9210026360957823969,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,104,579.749851356987,0.03,0.012
TR,0,127,3391529440808585547,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,124,664.2218809537452,0.03,0.012
TR,0,128,2370946726501696830,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,105,497.59685702314897,0.03,0.012
TR,0,129,4785190026911278648,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,127,584.190724755003,0.03,0.012
TR,0,130,3524734538290878975,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,110,544.0479470871368,0.03,0.012
TR,0,131,4494320224657503591,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,121,581.9088182777494,0.03,0.012
TR,0,132,7473255948308178846,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,103,589.493465711788,0.03,0.012
TR,0,133,7689273433398957687,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,140,657.6338309433726,0.03,0.012
TR,0,134,4659808487548660405,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,131,726.0508042554015,0.03,0.012
TR,0,135,7288162072453088351,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,122,690.9574073436888,0.03,0.012
TR,0,136,349218908106916316,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,110,622.729813989889,0.03,0.012
TR,0,137,8589599430816917522,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,109,703.4267674378268,0.03,0.012
TR,0,138,6933355935188362025,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,123,694.0769959831218,0.03,0.012
TR,0,139,4093230265916850064,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,120,593.2019247112298,0.03,0.012
TR,0,140,3515802806389386458,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,121,637.7334367418946,0.03,0.012
TR,0,141,8307962977924929689,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,117,604.0785670982665,0.03,0.012
TR,0,142,7575604150648080158,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,99,590.0670647054394,0.03,0.012
TR,0,143,8285606041544652707,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,295.0,131,808.7102177169332,0.03,0.012
TR,0,144,4672864947221583352,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,112,631.3729136739256,0.03,0.012
TR,0,145,1154764542687911318,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,102,548.5134966087085,0.03,0.012
TR,0,146,3297647176744255452,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,692.7588286237932,0.03,0.012
TR,0,147,7858435624086908979,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,109,580.0584773975161,0.03,0.012
TR,0,148,5165919310896663158,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,626.2917920517608,0.03,0.012
TR,0,149,1933667660072330072,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,109,534.0404902490702,0.03,0.012
TR,1,0,2611231400473716086,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,124,664.271009452839,0.03,0.012
TR,1,1,7076932750564232801,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,127,662.1230142920932,0.03,0.012
TR,1,2,7639779178240766345,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,141,688.9031157729598,0.03,0.012
TR,1,3,7448499090136169548,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,158.0,158.0,92,766.2567013339021,0.03,0.012
TR,1,4,1036192494473232165,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,282.0,282.0,138,803.1983682516925,0.03,0.012
TR,1,5,1413621977181159838,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,129,607.4867387197801,0.03,0.012
TR,1,6,8668626805789249451,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,118,653.5899438416354,0.03,0.012
TR,1,7,3470924761366110024,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,135,674.7820297337585,0.03,0.012
TR,1,8,7452165017529937172,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,137,676.65357933344,0.03,0.012
TR,1,9,7577570658720223945,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,727.8419289856115,0.03,0.012
TR,1,10,5504095443855972750,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,133,722.9141670442228,0.03,0.012
TR,1,11,2076927811063404179,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,142,688.1753256976808,0.03,0.012
TR,1,12,4321649027562401148,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,142,690.5885804386321,0.03,0.012
TR,1,13,8515507875366062678,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,108,644.9101928757976,0.03,0.012
TR,1,14,1518119078249690328,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,124,678.2909605981403,0.03,0.012
TR,1,15,1660511464077066382,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,138,738.3689378223715,0.03,0.012
TR,1,16,8984420535382550704,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,130,639.57306930468,0.03,0.012
TR,1,17,5493875957052685458,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,130,693.7879806192361,0.03,0.012
TR,1,18,3869355358369578221,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,292.0,292.0,127,769.8682448374295,0.03,0.012
TR,1,19,8305689639555103873,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,659.2818817343727,0.03,0.012
TR,1,20,1861075245161063954,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,146,700.1006002200112,0.03,0.012
TR,1,21,7487342678843418782,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,127,660.4669663149596,0.03,0.012
TR,1,22,4759947280925614510,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,137,679.5052804916857,0.03,0.012
TR,1,23,532900699907676749,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,118,719.3962258410463,0.03,0.012
TR,1,24,8547775228713327454,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,612.2311680510676,0.03,0.012
TR,1,25,7031772464367016452,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,123,690.9481158380283,0.03,0.012
TR,1,26,8506781465225358650,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,138,675.0127697282081,0.03,0.012
TR,1,27,6275412454291956646,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,116,659.9007354459173,0.03,0.012
TR,1,28,5662962446640446382,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,122,645.0147901922668,0.03,0.012
TR,1,29,7329872736493627402,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,246.0,246.0,128,775.842650491311,0.03,0.012
TR,1,30,2817708701825730959,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,107,594.4564654206238,0.03,0.012
TR,1,31,5214034528589591776,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,161,752.4079510527338,0.03,0.012
TR,1,32,3669642538277696802,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,256.0,256.0,138,773.7463023424783,0.03,0.012
TR,1,33,6484308883121994863,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,250.0,250.0,102,757.1190810697685,0.03,0.012
TR,1,34,917269140902215968,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,136,742.9392380889641,0.03,0.012
TR,1,35,7012320684762862517,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,130,681.3397536679003,0.03,0.012
TR,1,36,1459189485559832615,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,175.0,175.0,98,798.0252817090656,0.03,0.012
TR,1,37,5313352012855129812,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,114,632.7600371173655,0.03,0.012
TR,1,38,7853436569111311274,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,129,637.4333179928284,0.03,0.012
TR,1,39,6470854732115933193,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,119,637.0669502286481,0.03,0.012
TR,1,40,8436348219406387577,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,121,600.0224809695748,0.03,0.012
TR,1,41,759148238731577147,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,109,638.9828353607234,0.03,0.012
TR,1,42,2801078394990268360,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,285.0,285.0,137,753.9984883410978,0.03,0.012
TR,1,43,1085136814598110634,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,140,667.1707974328842,0.03,0.012
TR,1,44,4380449613580274996,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,136,657.3529672116423,0.03,0.012
TR,1,45,583667975898618,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,668.9683929641701,0.03,0.012
TR,1,46,3048452007480115286,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,116,644.1674766682409,0.03,0.012
TR,1,47,2633947150739975497,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,131,668.1141405232868,0.03,0.012
TR,1,48,5082272743349857552,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,134,643.4144247463315,0.03,0.012
TR,1,49,8701678215460627147,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,137,669.4257622888631,0.03,0.012
TR,1,50,6522643211079240366,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,222.0,222.0,110,775.2008500436056,0.03,0.012
TR,1,51,9104546970169858444,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,142,732.2813437892291,0.03,0.012
TR,1,52,8431890136361086503,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,125.0,125.0,73,787.5724997807514,0.03,0.012
TR,1,53,604793698348651156,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,633.3702980404228,0.03,0.012
TR,1,54,171351746969412922,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,122,710.6987562712416,0.03,0.012
TR,1,55,863390994786108358,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,133,729.5943028390695,0.03,0.012
TR,1,56,4915212235813543794,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,138,673.5028977712863,0.03,0.012
TR,1,57,4720012207370220768,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,133,717.6173593792612,0.03,0.012
TR,1,58,5746324983325217934,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,137,615.1292702921884,0.03,0.012
TR,1,59,5083735276665544493,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,162,729.193122101307,0.03,0.012
TR,1,60,1272128466562723561,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,262.0,262.0,122,758.3988856733126,0.03,0.012
TR,1,61,7720199442815840801,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,126,654.3860959401312,0.03,0.012
TR,1,62,5120142079131792795,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,115,693.8453971497657,0.03,0.012
TR,1,63,6023728918591106021,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,655.8456961243471,0.03,0.012
TR,1,64,6788467250959408606,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,125,656.4225927842382,0.03,0.012
TR,1,65,1243948763457773017,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,123,715.7242117323256,0.03,0.012
TR,1,66,6410870617213104567,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,276.0,276.0,125,757.2820406628762,0.03,0.012
TR,1,67,1822622033789025018,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,0,0,inf,inf,137,701.8526575338202,0.03,0.012
TR,1,68,2308604028594905397,evaluation,sweep:anomaly_pair:shared_scenarios,753.9185088887393,1,0,222.0,222.0,116,765.6097736995798,0.03,0.012
